model_name,split,image_path,gt_idx,scale_bin,best_score_all,match_metric,best_metric_all,best_metric_conf,best_metric_final,best_iou_all,best_iou_conf,best_iou_final,fn_type,gt_cls,gt_box_xyxy
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0234.png,0,16-32,0.07092949002981186,iou,0.7848042845726013,0.0,0.0,0.7848042845726013,0.0,0.0,low_score,0,"212.04,221.24,272.37,247.89"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0234.png,1,16-32,0.15147753059864044,iou,0.3053199350833893,0.0,0.0,0.3053199350833893,0.0,0.0,low_score,0,"255.13,153.08,270.80,169.53"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0234.png,2,32-64,0.0,iou,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"361.70,260.42,396.96,297.25"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0262.png,0,16-32,0.08073266595602036,iou,0.7743550539016724,0.0,0.0,0.7743550539016724,0.0,0.0,low_score,0,"309.00,219.00,345.00,249.00"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0262.png,1,16-32,0.09315351396799088,iou,0.7911522388458252,0.0,0.0,0.7911522388458252,0.0,0.0,low_score,0,"246.00,193.00,280.00,217.00"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0262.png,2,32-64,0.08073266595602036,iou,0.21083106100559235,0.0,0.0,0.21083106100559235,0.0,0.0,low_score,0,"323.00,186.00,399.00,231.00"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0324.png,0,32-64,0.14846310019493103,iou,0.579049289226532,0.0,0.0,0.579049289226532,0.0,0.0,low_score,0,"216.00,230.00,251.00,269.00"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0349.png,0,16-32,0.0,iou,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"411.00,225.00,442.00,250.00"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0351.png,0,32-64,0.8314635157585144,iou,0.840791642665863,0.04566861689090729,0.038666971027851105,0.840791642665863,0.04566861689090729,0.038666971027851105,regression_or_match_poor,0,"141.00,168.00,181.00,196.00"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0359.png,0,32-64,0.1360890418291092,iou,0.7383741140365601,0.0,0.0,0.7383741140365601,0.0,0.0,low_score,0,"177.00,290.00,235.00,322.00"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0359.png,1,16-32,0.22521522641181946,iou,0.875139594078064,0.0,0.0,0.875139594078064,0.0,0.0,low_score,0,"368.00,255.00,391.00,283.00"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0359.png,2,32-64,0.0,iou,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"245.00,225.00,281.00,252.00"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0359.png,3,16-32,0.1413821578025818,iou,0.7497540712356567,0.0,0.0,0.7497540712356567,0.0,0.0,low_score,0,"367.00,178.00,390.00,207.00"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0359.png,4,32-64,0.18664313852787018,iou,0.6997939944267273,0.0,0.0,0.6997939944267273,0.0,0.0,low_score,0,"238.00,81.00,284.00,107.00"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0363.png,2,32-64,0.703347384929657,iou,0.24968893826007843,0.008144734427332878,0.005253716837614775,0.24968893826007843,0.008144734427332878,0.005253716837614775,regression_or_match_poor,0,"264.00,90.00,290.00,117.00"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0371.png,0,16-32,0.1371365189552307,iou,0.9333244562149048,0.0,0.0,0.9333244562149048,0.0,0.0,low_score,0,"377.00,109.00,404.00,150.00"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0371.png,3,32-64,0.1027468591928482,iou,0.24165217578411102,0.0,0.0,0.24165217578411102,0.0,0.0,low_score,0,"255.00,144.00,330.00,188.00"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0371.png,4,32-64,0.19961409270763397,iou,0.6978297829627991,0.0,0.0,0.6978297829627991,0.0,0.0,low_score,0,"405.00,311.00,447.00,354.00"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0376.png,0,<16,0.0,iou,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"423.00,339.00,436.00,384.00"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0376.png,1,16-32,0.030888335779309273,iou,0.7329011559486389,0.0,0.0,0.7329011559486389,0.0,0.0,low_score,0,"456.00,174.00,473.00,212.00"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0380.png,0,32-64,0.1915857344865799,iou,0.20120900869369507,0.0,0.0,0.20120900869369507,0.0,0.0,low_score,0,"330.00,350.00,376.00,383.00"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0380.png,1,32-64,0.1915857344865799,iou,0.14682279527187347,0.0,0.0,0.14682279527187347,0.0,0.0,low_score,0,"389.00,302.00,419.00,333.00"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0380.png,3,32-64,0.03373466432094574,iou,0.6074609160423279,0.0,0.0,0.6074609160423279,0.0,0.0,low_score,0,"399.00,163.00,431.00,203.00"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0380.png,4,16-32,0.061400607228279114,iou,0.8042998909950256,0.0,0.0,0.8042998909950256,0.0,0.0,low_score,0,"356.00,130.00,379.00,161.00"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0409.png,0,32-64,0.11587448418140411,iou,0.8369913697242737,0.0,0.0,0.8369913697242737,0.0,0.0,low_score,0,"215.00,66.00,249.00,133.00"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0433.png,0,32-64,0.06932926177978516,iou,0.2981153726577759,0.0,0.0,0.2981153726577759,0.0,0.0,low_score,0,"286.00,326.00,332.00,374.00"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0433.png,1,32-64,0.0,iou,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"357.00,289.00,391.00,333.00"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0433.png,2,>=64,0.016682568937540054,iou,0.1170136108994484,0.0,0.0,0.1170136108994484,0.0,0.0,low_score,0,"344.00,198.00,423.00,294.00"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0433.png,3,32-64,0.0,iou,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"272.00,146.00,305.00,177.00"
bsd,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0433.png,5,16-32,0.015610127709805965,iou,0.7619197368621826,0.0,0.0,0.7619197368621826,0.0,0.0,low_score,0,"291.00,112.00,314.00,138.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0031.png,0,>=64,0.17179255187511444,iou,0.36995458602905273,0.0,0.0,0.36995458602905273,0.0,0.0,low_score,0,"73.00,101.00,303.00,239.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0049.png,0,32-64,0.17239555716514587,iou,0.8076984286308289,0.0,0.0,0.8076984286308289,0.0,0.0,low_score,0,"135.00,177.00,237.00,203.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0127.png,1,32-64,0.6941129565238953,iou,0.2011377215385437,0.18821248412132263,0.1830691248178482,0.2011377215385437,0.18821248412132263,0.1830691248178482,regression_or_match_poor,0,"173.00,129.00,230.00,177.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0140.png,0,32-64,0.06608055531978607,iou,0.6974877119064331,0.0,0.0,0.6974877119064331,0.0,0.0,low_score,0,"324.00,143.00,355.00,183.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0149.png,0,32-64,0.06207788735628128,iou,0.7656185030937195,0.0,0.0,0.7656185030937195,0.0,0.0,low_score,0,"247.00,165.00,284.00,203.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0149.png,1,32-64,0.06207788735628128,iou,0.660001814365387,0.0,0.0,0.660001814365387,0.0,0.0,low_score,0,"284.00,132.00,311.00,161.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0161.png,1,>=64,0.1976255625486374,iou,0.8809759616851807,0.0,0.0,0.8809759616851807,0.0,0.0,low_score,0,"150.00,88.00,208.00,150.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0171.png,2,32-64,0.4748322665691376,iou,0.845626175403595,0.20735299587249756,0.14357814192771912,0.845626175403595,0.20735299587249756,0.14357814192771912,regression_or_match_poor,0,"179.00,221.00,240.00,253.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0193.png,0,>=64,0.22312121093273163,iou,0.8792730569839478,0.0,0.0,0.8792730569839478,0.0,0.0,low_score,0,"241.00,182.00,308.00,255.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0193.png,1,32-64,0.22312121093273163,iou,0.1059899553656578,0.0,0.0,0.1059899553656578,0.0,0.0,low_score,0,"245.00,152.00,275.00,189.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0204.png,0,32-64,0.133645161986351,iou,0.6931646466255188,0.0,0.0,0.6931646466255188,0.0,0.0,low_score,0,"246.00,149.00,288.00,207.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0213.png,0,32-64,0.021024692803621292,iou,0.4790232181549072,0.0,0.0,0.4790232181549072,0.0,0.0,low_score,0,"163.00,243.00,189.00,288.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0213.png,1,32-64,0.0,iou,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"119.00,230.00,154.00,290.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0232.png,1,32-64,0.0,iou,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"391.47,235.35,422.03,316.05"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0241.png,0,32-64,0.03806867077946663,iou,0.2421213686466217,0.0,0.0,0.2421213686466217,0.0,0.0,low_score,0,"188.00,142.00,307.00,195.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0258.png,0,16-32,0.20278604328632355,iou,0.7853615283966064,0.0,0.0,0.7853615283966064,0.0,0.0,low_score,0,"394.00,266.00,422.00,316.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0299.png,0,32-64,0.023652581498026848,iou,0.8560768961906433,0.0,0.0,0.8560768961906433,0.0,0.0,low_score,0,"246.00,168.00,282.00,216.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0299.png,2,32-64,0.06379376351833344,iou,0.6886927485466003,0.0,0.0,0.6886927485466003,0.0,0.0,low_score,0,"450.00,388.00,505.00,442.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0340.png,0,<16,0.20191648602485657,iou,0.383370965719223,0.0,0.0,0.383370965719223,0.0,0.0,low_score,0,"225.00,357.00,239.00,376.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0340.png,2,16-32,0.0,iou,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"227.96,250.75,246.03,270.45"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0365.png,0,16-32,0.3465439975261688,iou,0.49581289291381836,0.06024092435836792,0.06024092435836792,0.49581289291381836,0.06024092435836792,0.06024092435836792,regression_or_match_poor,0,"191.00,152.00,225.00,175.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0365.png,1,32-64,0.3465439975261688,iou,0.5668918490409851,0.08861639350652695,0.08861639350652695,0.5668918490409851,0.08861639350652695,0.08861639350652695,regression_or_match_poor,0,"146.00,141.00,180.00,180.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0374.png,0,32-64,0.36362284421920776,iou,0.7609520554542542,0.17712931334972382,0.1752987802028656,0.7609520554542542,0.17712931334972382,0.1752987802028656,regression_or_match_poor,0,"290.00,192.00,350.00,220.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0374.png,1,32-64,0.36362284421920776,iou,0.7613694667816162,0.21766221523284912,0.2156791388988495,0.7613694667816162,0.21766221523284912,0.2156791388988495,regression_or_match_poor,0,"351.00,143.00,390.00,196.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0378.png,2,32-64,0.7464281916618347,iou,0.7505840063095093,0.3269999027252197,0.27710631489753723,0.7505840063095093,0.3269999027252197,0.27710631489753723,postproc_filtered,0,"335.00,309.00,380.00,355.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0407.png,0,16-32,0.0,iou,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"167.00,328.00,190.00,354.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0419.png,0,32-64,0.045800741761922836,iou,0.724750816822052,0.0,0.0,0.724750816822052,0.0,0.0,low_score,0,"139.42,142.89,183.31,203.62"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0419.png,1,32-64,0.3285849094390869,iou,0.3724021017551422,0.2572057247161865,0.24364939332008362,0.3724021017551422,0.2572057247161865,0.24364939332008362,regression_or_match_poor,0,"188.44,172.89,233.80,208.01"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0423.png,0,32-64,0.08216339349746704,iou,0.8780843615531921,0.0,0.0,0.8780843615531921,0.0,0.0,low_score,0,"245.00,349.00,280.00,380.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0423.png,1,16-32,0.10294190049171448,iou,0.7646434903144836,0.0,0.0,0.7646434903144836,0.0,0.0,low_score,0,"124.00,320.00,144.00,344.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0423.png,2,16-32,0.2005361169576645,iou,0.72184157371521,0.0,0.0,0.72184157371521,0.0,0.0,low_score,0,"95.00,275.00,116.00,302.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0423.png,4,32-64,0.7223122715950012,iou,0.8289754986763,0.05589454248547554,0.055499594658613205,0.8289754986763,0.05589454248547554,0.055499594658613205,regression_or_match_poor,0,"266.00,116.00,302.00,147.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0423.png,5,32-64,0.14430440962314606,iou,0.05490440875291824,0.0,0.0,0.05490440875291824,0.0,0.0,low_score,0,"228.00,97.00,263.00,123.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0426.png,0,16-32,0.18388937413692474,iou,0.9104300141334534,0.0,0.0,0.9104300141334534,0.0,0.0,low_score,0,"248.00,324.00,271.00,345.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0426.png,2,32-64,0.7236568927764893,iou,0.24671868979930878,0.24671868979930878,0.2230719029903412,0.24671868979930878,0.24671868979930878,0.2230719029903412,regression_or_match_poor,0,"190.00,260.00,237.00,295.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0426.png,3,32-64,0.22800807654857635,iou,0.9105644822120667,0.0,0.0,0.9105644822120667,0.0,0.0,low_score,0,"185.00,194.00,253.00,227.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0426.png,4,32-64,0.05168069526553154,iou,0.46943673491477966,0.0,0.0,0.46943673491477966,0.0,0.0,low_score,0,"234.00,147.00,271.00,176.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0426.png,6,16-32,0.03639420494437218,iou,0.7505682110786438,0.0,0.0,0.7505682110786438,0.0,0.0,low_score,0,"214.00,126.00,235.00,159.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0426.png,7,32-64,0.2775188684463501,iou,0.6060484051704407,0.07024362683296204,0.07024362683296204,0.6060484051704407,0.07024362683296204,0.07024362683296204,regression_or_match_poor,0,"281.00,122.00,312.00,158.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0430.png,0,32-64,0.2323586642742157,iou,0.8886623382568359,0.0,0.0,0.8886623382568359,0.0,0.0,low_score,0,"194.00,163.00,254.00,189.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0430.png,1,32-64,0.14548060297966003,iou,0.8091842532157898,0.0,0.0,0.8091842532157898,0.0,0.0,low_score,0,"200.00,127.00,284.00,160.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0432.png,2,32-64,0.01354136224836111,iou,0.5044572949409485,0.0,0.0,0.5044572949409485,0.0,0.0,low_score,0,"385.00,143.00,414.00,197.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0432.png,4,16-32,0.0517314188182354,iou,0.6103554964065552,0.0,0.0,0.6103554964065552,0.0,0.0,low_score,0,"340.00,102.00,364.00,133.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0436.png,0,32-64,0.0784577876329422,iou,0.8412477970123291,0.0,0.0,0.8412477970123291,0.0,0.0,low_score,0,"135.00,286.00,174.00,328.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0450.png,0,32-64,0.11043627560138702,iou,0.5763033032417297,0.0,0.0,0.5763033032417297,0.0,0.0,low_score,0,"154.00,156.00,204.00,193.00"
bsd,test,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/test/0450.png,1,32-64,0.044673848897218704,iou,0.5342887043952942,0.0,0.0,0.5342887043952942,0.0,0.0,low_score,0,"207.00,119.00,282.00,154.00"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0051.png,0,32-64,0.0,iou,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"95.18,101.68,124.81,167.58"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0051.png,1,32-64,0.0,iou,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"151.41,131.31,181.04,170.61"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0051.png,2,32-64,0.016133537515997887,iou,0.5228272676467896,0.0,0.0,0.5228272676467896,0.0,0.0,low_score,0,"148.39,67.22,174.99,99.26"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0055.png,0,>=64,0.9165963530540466,iou,0.28101101517677307,0.28074273467063904,0.28074273467063904,0.28101101517677307,0.28074273467063904,0.28074273467063904,regression_or_match_poor,0,"122.00,134.00,191.00,199.00"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0055.png,1,>=64,0.9165963530540466,iou,0.19548559188842773,0.1952989399433136,0.1952989399433136,0.19548559188842773,0.1952989399433136,0.1952989399433136,regression_or_match_poor,0,"151.00,65.00,211.00,117.00"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0066.png,1,16-32,0.0,iou,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"178.00,160.00,197.00,203.00"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0066.png,3,16-32,0.045253440737724304,iou,0.42461106181144714,0.0,0.0,0.42461106181144714,0.0,0.0,low_score,0,"301.00,109.00,342.00,124.00"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0068.png,2,32-64,0.01861034706234932,iou,0.6562684774398804,0.0,0.0,0.6562684774398804,0.0,0.0,low_score,0,"245.00,204.00,283.00,244.00"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0069.png,0,16-32,0.0,iou,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"246.72,163.93,276.55,179.99"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0069.png,1,32-64,0.0,iou,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"213.83,122.63,243.66,150.93"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0069.png,2,16-32,0.20875686407089233,iou,0.1430678516626358,0.0,0.0,0.1430678516626358,0.0,0.0,low_score,0,"145.00,243.47,169.47,271.77"
baseline,val,/home/ubuntu/hpproject/yolo/dataset/yolo/datasetm6c/images/val/0072.png,0,16-32,0.0,iou,0.0,0.0,0.0,0.0,0.0,0.0,no_response,0,"222.00,150.00,241.00,164.00"
